stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,11.43,0,0,0,0,0,0,0
14hpf,0,0,0,0,0,0,0,5.2
2dpf,6.46,0,0,1.03,0.71,2.31,1.69,2.12
3dpf,65.09,0,0,0.49,1.84,0.43,0,1.07
5dpf,0.38,0,0,0,2.37,0.45,0,1.68
10dpf,28.47,0.62,0.38,0,1.12,0,0,0
